fips,year,pm25
20083,2011,6.85133124249322
20083,2012,6.70457790795859
20083,2013,5.6745778933748
20083,2014,5.66009735163156
20083,2015,5.29665585415704
20083,2016,4.61111452461325
20187,2000,6.19653667562214
20187,2001,5.86105500264724
20187,2002,7.85360903748892
20187,2003,5.64406487273991
20187,2004,4.88722043741018
20187,2005,5.39889568915045
20187,2006,5.13983545571118
20187,2007,6.29076843010752
20187,2008,5.82884408483156
20187,2009,5.35673637924562
20187,2010,4.66706767081094
20187,2011,6.11797225305012
20187,2012,6.01152722090483
20187,2013,5.32573545324175
20187,2014,4.88164003243796
20187,2015,4.51353619462789
20187,2016,4.74765740252079
20175,2000,7.00948657447755
20175,2001,6.76709934746989
20175,2002,6.78350280942112
20175,2003,6.48162792988621
20175,2004,5.74971687004783
20175,2005,6.70094854277132
20175,2006,6.31104828081776
20175,2007,7.01002692430867
20175,2008,6.59340744754082
20175,2009,6.43613567063523
20175,2010,5.76425819478699
20175,2011,7.39928591048883
20175,2012,6.94011976559269
20175,2013,6.15976301886958
20175,2014,5.81983115127183
20175,2015,5.50643533748256
20175,2016,5.1066321231889
20203,2000,6.34792866778182
20203,2001,6.0707134182626
20203,2002,6.56589861069956
20203,2003,5.53813360720736
20203,2004,4.78899772101284
20203,2005,5.26417056893423
20203,2006,4.73680870131963
20203,2007,6.11019582325412
20203,2008,5.58950081544571
20203,2009,5.30912223795126
20203,2010,4.96036867831709
20203,2011,5.56728108412659
20203,2012,5.8102534352909
20203,2013,4.95622125721198
20203,2014,4.6938939531278
20203,2015,4.45005763593357
20203,2016,4.12649764676797
20171,2000,6.34390418974027
20171,2001,6.22276932706962
20171,2002,6.36056880820623
20171,2003,5.71945753315925
20171,2004,4.8734600585973
20171,2005,5.57314014428077
20171,2006,4.96973059811266
20171,2007,6.11223902044805
20171,2008,5.71139316548591
20171,2009,5.54727617126482
20171,2010,5.08169923921917
20171,2011,6.01058948792204
20171,2012,6.09515323229954
20171,2013,5.17926504334067
20171,2014,4.87689534932115
20171,2015,4.72812081095863
20171,2016,4.34404282743087
20081,2000,6.52226602761029
20081,2001,6.28334978178804
20081,2002,5.96837438292104
20081,2003,5.79556657340139
20081,2004,5.05133000077873
20081,2005,6.04502458901241
20081,2006,5.52305416332677
20081,2007,6.39802965436663
20081,2008,5.89921191549066
20081,2009,5.98561577679489
20081,2010,5.20610827601015
20081,2011,6.70068959767008
20081,2012,6.64995070490344
20081,2013,5.70088665779001
20081,2014,5.31014779612349
20081,2015,4.96147786878013
20081,2016,4.70731096610408
20071,2000,6.47656623100562
20071,2001,5.90750838420655
20071,2002,7.72175574143424
20071,2003,5.44875959198894
20071,2004,4.68563924331702
20071,2005,5.03361942521379
20071,2006,4.63953258221526
20071,2007,6.09904575939397
20071,2008,5.53244272033677
20071,2009,5.12910296739513
20071,2010,4.71318047185568
20071,2011,5.19278890218981
20071,2012,5.69866286011799
20071,2013,5.04197710382449
20071,2014,4.52900140181832
20071,2015,4.13210695768394
20071,2016,4.11849012866979
20067,2000,6.59889610371032
20067,2001,6.40246753135285
20067,2002,6.62220776607464
20067,2003,5.87824680681353
20067,2004,5.12616877865482
20067,2005,5.80597407260498
20067,2006,5.26214283193861
20067,2007,6.34902601830371
20067,2008,5.90597408994452
20067,2009,5.7446753052922
20067,2010,5.02532467563431
20067,2011,6.56792206237843
20067,2012,6.47181815203134
20067,2013,5.53727272423831
20067,2014,5.09084414104363
20067,2015,4.9983766769434
20067,2016,4.81882358645507
20129,2000,6.1693461917966
20129,2001,5.79219498660129
20129,2002,7.27168908125744
20129,2003,5.5624804549003
20129,2004,4.72852413346457
20129,2005,5.48823452417507
20129,2006,5.166320650939
20129,2007,6.11089161863206
20129,2008,5.73069841139673
20129,2009,5.30265242835984
20129,2010,4.49276870471047
20129,2011,6.34207073042581
20129,2012,6.02562175771095
20129,2013,5.25539902554985
20129,2014,4.71764510096782
20129,2015,4.40479280896956
20129,2016,4.40760198786508
20189,2000,6.37889425186024
20189,2001,5.9740053515042
20189,2002,6.2386834331058
20189,2003,5.82152069194732
20189,2004,4.91943077888658
20189,2005,5.94103849637285
20189,2006,5.33890269853441
20189,2007,6.20668169994725
20189,2008,5.77544576019087
20189,2009,5.62666103684905
20189,2010,5.04728031985988
20189,2011,6.83505621986681
20189,2012,6.25734340123653
20189,2013,5.48561368015651
20189,2014,4.9246531651641
20189,2015,4.85862497343801
20189,2016,4.57114408973273
31023,2000,7.83784380195592
31023,2001,6.6617501169998
31023,2002,6.79059857363813
31023,2003,7.31661887642621
31023,2004,6.5008374596313
31023,2005,7.47520792152633
31023,2006,6.3132424901951
31023,2007,7.27391913886507
31023,2008,6.27238154585847
31023,2009,6.93043009428946
31023,2010,8.46874351728306
31023,2011,7.53700893656501
31023,2012,7.39928102330222
31023,2013,7.19967978420757
31023,2014,6.64654600338396
31023,2015,5.84354056970995
31023,2016,4.83236483612724
31177,2000,9.40213462809472
31177,2001,8.79958856516245
31177,2002,8.78966081153387
31177,2003,9.12769172745534
31177,2004,8.55016313824759
31177,2005,9.29949113936665
31177,2006,8.14815430630724
31177,2007,8.72229432761925
31177,2008,7.45406973906457
31177,2009,8.34680023834473
31177,2010,9.90075789588471
31177,2011,9.40088773589485
31177,2012,8.43751744136079
31177,2013,9.05386835694996
31177,2014,7.8344198815213
31177,2015,7.09076200039601
31177,2016,6.15128769330595
31155,2000,8.56977856146605
31155,2001,7.71767179617045
31155,2002,7.89107892148326
31155,2003,8.40244730789326
31155,2004,7.49873656757434
31155,2005,8.41899186051224
31155,2006,7.26909562142799
31155,2007,7.78687776255181
31155,2008,6.8236268206122
31155,2009,7.53468540526337
31155,2010,9.4535826548411
31155,2011,8.63468579088377
31155,2012,7.86220534043823
31155,2013,8.18059313081074
31155,2014,7.25987557538621
31155,2015,6.34224314844315
31155,2016,5.41492123264824
31039,2000,7.88095192753734
31039,2001,7.3473262800016
31039,2002,7.60118213256363
31039,2003,8.32686558735253
31039,2004,7.22062062672151
31039,2005,8.23651819335223
31039,2006,7.01738151613201
31039,2007,8.19346574805859
31039,2008,6.52268499438361
31039,2009,7.48161260407937
31039,2010,9.39392156361903
31039,2011,8.51744579713595
31039,2012,7.84248340082141
31039,2013,8.4161018895989
31039,2014,7.3205512311059
31039,2015,6.67096804392926
31039,2016,6.01167750948659
31153,2000,9.75203010351596
31153,2001,9.11332154674722
31153,2002,9.01350706053465
31153,2003,9.18442331029093
31153,2004,8.56367015778822
31153,2005,9.64264019669615
31153,2006,8.24539814276983
31153,2007,8.94097114975714
31153,2008,7.59346331135252
31153,2009,8.26501830570365
31153,2010,10.0031229501144
31153,2011,9.31486033292775
31153,2012,8.33808775308907
31153,2013,8.42391390490083
31153,2014,7.8765276360265
31153,2015,7.37557123225327
31153,2016,6.2231940055313
31055,2000,11.1849181151248
31055,2001,10.2408206223771
31055,2002,9.9660767434395
31055,2003,10.0894974955606
31055,2004,9.46611849483872
31055,2005,10.9617635193657
31055,2006,9.54431545115207
31055,2007,10.4603830186211
31055,2008,9.32304916028048
31055,2009,9.41995604508387
31055,2010,10.9928870981727
31055,2011,10.6343165159778
31055,2012,9.66501329871085
31055,2013,9.6079482702143
31055,2014,8.93649472409775
31055,2015,8.15987723812738
31055,2016,7.21539074184753
31025,2000,9.08762488160092
31025,2001,8.56387247468875
31025,2002,8.43174574879886
31025,2003,8.50122864008015
31025,2004,7.88185888081749
31025,2005,9.00651447576379
31025,2006,7.76690349818245
31025,2007,8.27419211908425
31025,2008,7.00002966444352
31025,2009,7.78363131401989
31025,2010,9.59976407841503
31025,2011,8.75368049534874
31025,2012,7.68872495195107
31025,2013,7.57356103554072
31025,2014,7.21864546607745
31025,2015,6.78742329861864
31025,2016,5.87540259296859
31021,2000,8.61677425457042
31021,2001,8.18373894687754
31021,2002,8.10022027853867
31021,2003,8.9858838234385
31021,2004,8.17260263459762
31021,2005,8.95364376625579
31021,2006,7.50169918143078
31021,2007,8.44926903465277
31021,2008,7.12718898808347
31021,2009,8.09595420795212
31021,2010,9.79987557034516
31021,2011,9.11095634655531
31021,2012,8.54837817992998
31021,2013,9.07276827619767
31021,2014,7.49630556518212
31021,2015,7.11420055055268
31021,2016,6.41373275026038
31053,2000,8.75123713582693
31053,2001,7.94308232875306
31053,2002,7.92510167902065
31053,2003,8.49515207295345
31053,2004,7.8455488536615
31053,2005,8.62361762932422
31053,2006,7.47823623065545
31053,2007,8.37032942469907
31053,2008,7.05794296983582
31053,2009,7.90902473342059
31053,2010,9.85859783815902
31053,2011,8.93271241413165
31053,2012,8.38743750518804
31053,2013,8.83809858113603
31053,2014,7.59760725497562
31053,2015,6.70631249789744
31053,2016,6.07702928893908
31043,2000,8.13947695329557
31043,2001,8.28195281716478
31043,2002,7.90626042434767
31043,2003,8.86348925681101
31043,2004,8.04923193916258
31043,2005,9.47545834886915
31043,2006,7.41256072925159
31043,2007,8.84256646335701
31043,2008,7.16344694443456
31043,2009,8.11948488431614
31043,2010,9.82365140820437
31043,2011,8.67295900149379
31043,2012,9.00861913129066
31043,2013,8.74937899765174
31043,2014,7.64100415929557
31043,2015,7.46525606189482
31043,2016,6.47271953155473
31173,2000,8.18866653530317
31173,2001,8.01840816039634
31173,2002,8.01017600939055
31173,2003,8.90212837499831
31173,2004,7.81972274055776
31173,2005,8.96142485461387
31173,2006,7.20486179685158
31173,2007,8.58855548754478
31173,2008,6.96330277272009
31173,2009,7.93302168481267
31173,2010,9.57524466656466
31173,2011,8.64772923832329
31173,2012,8.61038285812423
31173,2013,8.80666121803099
31173,2014,7.43458580013137
31173,2015,7.06539975476958
31173,2016,6.2448024131162
31067,2000,7.24907288675429
31067,2001,6.81880334614223
31067,2002,6.73535027750557
31067,2003,6.73950735209899
31067,2004,6.08872049749694
31067,2005,7.57910439618968
31067,2006,6.64988259397679
31067,2007,7.30254455525568
31067,2008,6.76429071333844
31067,2009,6.51516470501396
31067,2010,7.93520423324862
31067,2011,7.39070715515342
31067,2012,6.5180863674294
31067,2013,6.37162863571796
31067,2014,6.47975698807849
31067,2015,5.78283998307897
31067,2016,4.9093216429776
31169,2000,6.98250032063756
31169,2001,6.1395023318509
31169,2002,6.09026574711554
31169,2003,6.61621099693898
31169,2004,5.71077206784986
31169,2005,6.84113530801477
31169,2006,5.85011793207505
31169,2007,6.7612018757317
31169,2008,6.48756544990109
31169,2009,6.22685056952628
31169,2010,7.241168193148
31169,2011,6.95323125239061
31169,2012,6.51451817184349
31169,2013,6.16494887044055
31169,2014,5.9134667441532
31169,2015,5.34022426864383
31169,2016,4.73816712887334
31127,2000,8.91503882504238
31127,2001,8.12217016018084
31127,2002,7.83548944429832
31127,2003,7.9259283251247
31127,2004,7.37375226015743
31127,2005,8.8926422602409
31127,2006,7.88142735391685
31127,2007,8.00397304259444
31127,2008,7.06153344347505
31127,2009,7.38956448617422
31127,2010,9.18083915186886
31127,2011,8.14620964357352
31127,2012,7.25022446462321
31127,2013,7.07544124987404
31127,2014,7.11912269337085
31127,2015,6.68375812564894
31127,2016,5.87015670547048
31159,2000,7.80267515179009
31159,2001,6.57306823895644
31159,2002,6.55870314537589
31159,2003,7.04108592638467
31159,2004,6.23039925044929
31159,2005,7.35448298040243
31159,2006,6.21552931056483
31159,2007,7.05011366756607
31159,2008,6.44024154031234
31159,2009,6.73415373112868
31159,2010,8.19351499535314
31159,2011,7.47009887522764
31159,2012,7.10897370836756
31159,2013,6.7501267160719
31159,2014,6.17139392345454
31159,2015,5.55005927719836
31159,2016,4.48767797574247
31185,2000,7.40469221673894
31185,2001,5.95487540090034
31185,2002,6.01349399428324
31185,2003,6.52633923256208
31185,2004,6.0303898694698
31185,2005,7.06976902711577
31185,2006,5.76980264618446
31185,2007,6.86407944093134
31185,2008,6.13138387911545
31185,2009,6.37937557471758
31185,2010,7.31806992160895
31185,2011,6.74051163720416
31185,2012,6.61483865082706
31185,2013,6.41699716611286
31185,2014,6.02825472358965
31185,2015,5.26101262083466
31185,2016,4.16890226206599
31109,2000,9.29446147044098
31109,2001,8.13472718208021
31109,2002,7.98639238210793
31109,2003,8.52881403012616
31109,2004,7.38145269276659
31109,2005,8.55584043837679
31109,2006,7.58173747278175
31109,2007,8.1722469503203
31109,2008,7.65278084652788
31109,2009,7.53686303874808
31109,2010,9.03578453331522
31109,2011,8.70293151140969
31109,2012,7.83449715104967
31109,2013,7.56413354300504
31109,2014,7.26328113307249
31109,2015,6.43787860033768
31109,2016,5.49276884394416
31133,2000,7.2948244160875
31133,2001,7.13283146559511
31133,2002,6.77714323608325
31133,2003,6.90493452502584
31133,2004,6.23725504868084
31133,2005,7.77590250883282
31133,2006,7.01384154430042
31133,2007,7.56183158170338
31133,2008,6.75355673473259
31133,2009,6.36159783333449
31133,2010,7.68069777666134
31133,2011,7.05432151608578
31133,2012,6.53293463962314
31133,2013,6.24992774668102
31133,2014,6.42323166230995
31133,2015,5.60575414859504
31133,2016,4.79620680290412
31131,2000,8.7620747851954
31131,2001,8.03682662284755
31131,2002,7.70056855116017
31131,2003,7.66996533319126
31131,2004,7.19728664195852
31131,2005,8.40380634020294
31131,2006,7.42289544890622
31131,2007,7.79028325466763
31131,2008,6.91420676726078
31131,2009,7.16498353495848
31131,2010,9.06855957899904
31131,2011,8.32847295051571
31131,2012,7.21280368797793
31131,2013,7.1357260742779
31131,2014,7.00097193020111
31131,2015,6.5189483397272
31131,2016,5.73875837039107
31097,2000,7.78434956209005
31097,2001,7.41356217799378
31097,2002,7.06112063157272
31097,2003,7.13684380656872
31097,2004,6.37810251134369
31097,2005,7.83220626865834
31097,2006,7.0277025419132
31097,2007,7.60586310693589
31097,2008,6.82741936689596
31097,2009,6.39340553920043
31097,2010,8.19023772360976
31097,2011,7.33102471419304
31097,2012,6.59503937285962
31097,2013,6.41129968506548
31097,2014,6.70665180471277
31097,2015,5.81688601218198
31097,2016,5.07889996443988
31151,2000,7.51641652554692
31151,2001,6.49340754939054
31151,2002,6.54855474017334
31151,2003,6.72076268867804
31151,2004,6.09906971267963
31151,2005,7.13839369890912
31151,2006,6.33816657098691
31151,2007,7.08279527987553
31151,2008,6.63298114947665
31151,2009,6.62884637774114
31151,2010,7.9389975995204
31151,2011,7.37454778766858
31151,2012,6.87561334213714
31151,2013,6.48992430220837
31151,2014,6.34317307324216
31151,2015,5.65980743569916
31151,2016,4.61090660775963
31147,2000,8.68999584866577
31147,2001,8.10859956973902
31147,2002,8.08204003534983
31147,2003,7.93698027482711
31147,2004,7.1608352018728
31147,2005,9.14838112205228
31147,2006,7.96762172670649
31147,2007,8.43681987332553
31147,2008,7.22243606150248
31147,2009,7.32279806784428
31147,2010,8.83503376871198
31147,2011,7.88313119127005
31147,2012,7.1794664223735
31147,2013,6.91481681315791
31147,2014,6.98154819945015
31147,2015,6.7317073180768
31147,2016,5.79715633068962
31095,2000,7.09300198078604
31095,2001,6.25002357102795
31095,2002,6.34730299736567
31095,2003,6.41082988216828
31095,2004,5.83661554493291
31095,2005,6.93268987429875
31095,2006,6.27531300511148
31095,2007,7.02686166927869
31095,2008,6.56645105536656
31095,2009,6.38493896565778
31095,2010,7.58228745033636
31095,2011,7.14993943215505
31095,2012,6.50570506469305
31095,2013,6.1747229627058
31095,2014,6.17699674587612
31095,2015,5.62350905815257
31095,2016,4.78321858701894
31059,2000,7.23187362571902
31059,2001,6.1177413230492
31059,2002,6.04003688511743
31059,2003,6.3534886731528
31059,2004,5.94266717887665
31059,2005,6.89597279341849
31059,2006,5.91188083922129
31059,2007,6.82899332198549
31059,2008,6.30114290452329
31059,2009,6.44669803930294
31059,2010,7.42232511372125
31059,2011,6.96674750847441
31059,2012,6.68194843119901
31059,2013,6.36093869775115
31059,2014,5.93374335944421
31059,2015,5.35311976735794
31059,2016,4.48248585474115
31035,2000,6.85453301270725
31035,2001,5.75542770999541
31035,2002,5.75382786642606
31035,2003,6.44547368432992
31035,2004,5.45545607130637
31035,2005,6.482262842717
31035,2006,5.43093582179006
31035,2007,6.44991066367813
31035,2008,5.97221097241381
31035,2009,5.80551395058522
31035,2010,6.39387217965738
31035,2011,6.01364000966568
31035,2012,6.28833545073217
31035,2013,5.74710344395451
31035,2014,5.41126638957986
31035,2015,4.79250658571348
31035,2016,4.01237331941553
31141,2000,8.27296965088185
31141,2001,7.21666930364573
31141,2002,6.90335249486842
31141,2003,7.54423307722431
31141,2004,7.03185821436555
31141,2005,8.09105390394806
31141,2006,6.61925859532279
31141,2007,7.99150286585298
31141,2008,6.81232292077692
31141,2009,7.17749957768531
31141,2010,8.40493991110258
31141,2011,7.56455379749997
31141,2012,7.82918830116134
31141,2013,7.48803678507316
31141,2014,7.13207610155093
31141,2015,5.85192354832041
31141,2016,5.07633611518444
31011,2000,6.47008127002617
31011,2001,5.64880844136297
31011,2002,5.30379151568307
31011,2003,5.891423365301
31011,2004,5.59540518279547
31011,2005,6.10530426543755
31011,2006,5.11634033301725
31011,2007,6.34220198666606
31011,2008,5.84136058744365
31011,2009,5.56225239799069
31011,2010,6.32728948687995
31011,2011,5.56329939313374
31011,2012,6.23952020245369
31011,2013,5.30215543222306
31011,2014,4.7729346366276
31011,2015,4.57618901408152
31011,2016,3.66813599909781
31183,2000,5.89184826018895
31183,2001,4.98964996844555
31183,2002,4.98959677670194
31183,2003,5.10620170375013
31183,2004,4.85343871049571
31183,2005,5.08870774523298
31183,2006,4.5121720949181
31183,2007,5.66740238015521
31183,2008,5.41545629921575
31183,2009,4.80084669242841
31183,2010,5.33102529108179
31183,2011,4.5958208434294
31183,2012,5.32842865514018
31183,2013,4.29153276802064
31183,2014,3.61644294899295
31183,2015,3.66755453045445
31183,2016,2.85676754340172
31125,2000,6.62609311727773
31125,2001,5.80259518579499
31125,2002,5.53462718002746
31125,2003,6.16811110025665
31125,2004,5.61541946787358
31125,2005,6.38500616841994
31125,2006,5.24398433216064
31125,2007,6.41640815405183
31125,2008,5.84889660030132
31125,2009,5.63044925499569
31125,2010,6.55806398704021
31125,2011,5.73704487804485
31125,2012,6.32756651070397
31125,2013,5.80344447184561
31125,2014,5.10392743449736
31125,2015,4.8036256053078
31125,2016,3.96839975237703
31121,2000,6.90172900385672
31121,2001,5.85898036452327
31121,2002,5.65338451482419
31121,2003,6.32741051224522
31121,2004,5.68776221712658
31121,2005,6.46303882644708
31121,2006,5.23067130722564
31121,2007,6.48105854265829
31121,2008,5.84620356955827
31121,2009,5.75769029677709
31121,2010,6.51585618102766
31121,2011,5.74772893336729
31121,2012,6.20530030308352
31121,2013,5.95297145939213
31121,2014,5.27814334788014
31121,2015,4.8723779570285
31121,2016,3.92678324017824
31037,2000,7.86939268701712
31037,2001,6.93910720600117
31037,2002,6.82738000752384
31037,2003,7.6268119399407
31037,2004,6.78546656244587
31037,2005,7.79530481092442
31037,2006,6.43520320860932
31037,2007,7.76658914570992
31037,2008,6.16644881379853
31037,2009,6.99099721844145
31037,2010,8.72707243726059
31037,2011,7.78084689592353
31037,2012,7.61329909514835
31037,2013,7.57540158125221
31037,2014,7.10864944137917
31037,2015,6.08285380119837
31037,2016,5.35807984493927
31003,2000,6.25089528308707
31003,2001,5.60848303713706
31003,2002,5.32778982481936
31003,2003,5.74809851895038
31003,2004,5.45248739576723
31003,2005,6.06381488420328
31003,2006,4.98846625625197
31003,2007,6.76372082287967
31003,2008,5.52488922102118
31003,2009,5.42229648166869
31003,2010,6.36212528318836
31003,2011,5.57731061838574
31003,2012,5.97128965923598
31003,2013,5.00283416536402
31003,2014,4.59644629054058
31003,2015,4.72114370609397
31003,2016,3.51247354068023
31143,2000,7.22372388370844
31143,2001,6.02788284035466
31143,2002,6.06306220459195
31143,2003,6.54840984388963
31143,2004,6.08132912352365
31143,2005,7.13363681333064
31143,2006,5.72306243441305
31143,2007,6.82815864748698
31143,2008,6.11079334402565
31143,2009,6.37476004487519
31143,2010,7.62881917243477
31143,2011,6.61555352280048
31143,2012,6.73689743320961
31143,2013,6.53266038349865
31143,2014,6.28390012313898
31143,2015,5.35030961989091
31143,2016,4.15891855042646
31077,2000,6.45611261380271
31077,2001,5.32091717741731
31077,2002,5.22881787045786
31077,2003,5.80852356739036
31077,2004,5.15425986046903
31077,2005,5.50463293310323
31077,2006,4.73913888163581
31077,2007,5.94618097754163
31077,2008,5.59303887423781
31077,2009,5.11909573647089
31077,2010,5.71181220802558
31077,2011,5.07900857180779
31077,2012,5.98161390535127
31077,2013,4.69070553342748
31077,2014,4.21636883930492
31077,2015,4.04956832194626
31077,2016,3.24016710244628
31119,2000,7.29185220619418
31119,2001,6.76933391637019
31119,2002,6.47377529068527
31119,2003,6.97986052397834
31119,2004,6.60119537350333
31119,2005,7.48335921164437
31119,2006,6.17828520541205
31119,2007,7.59252811019588
31119,2008,6.31895973374199
31119,2009,6.57223084167939
31119,2010,7.71373361036393
31119,2011,7.04488765376254
31119,2012,7.16319976955529
31119,2013,6.619038045936
31119,2014,6.10745647650586
31119,2015,5.74870821586168
31119,2016,4.92294365613712
31051,2000,7.28190629209053
31051,2001,7.39025425557703
31051,2002,7.00445235330617
31051,2003,8.00504963517719
31051,2004,7.16189945703776
31051,2005,8.53556711465248
31051,2006,6.76296900693519
31051,2007,8.28834109929112
31051,2008,6.52459133991655
31051,2009,7.21937478708753
31051,2010,8.82867930575569
31051,2011,7.68709136469608
31051,2012,7.97123797388475
31051,2013,7.70485754025329
31051,2014,6.99301344826935
31051,2015,6.59569633000992
31051,2016,5.79114347963277
31089,2000,5.44747232675587
31089,2001,4.94115327091381
31089,2002,4.92147851670501
31089,2003,5.00776925350617
31089,2004,4.67480852774358
31089,2005,5.05395807340728
31089,2006,4.421914241646
31089,2007,5.90593827979653
31089,2008,5.12136244668115
31089,2009,4.62517945872453
31089,2010,5.16289228615067
31089,2011,4.52918065186135
31089,2012,5.03389716238827
31089,2013,4.17453755653522
31089,2014,3.63319697576562
31089,2015,3.78464129831969
31089,2016,2.78725532286545
31149,2000,4.97693335474754
31149,2001,4.87909209007556
31149,2002,4.62531098947144
31149,2003,4.56546368809179
31149,2004,4.34558334814349
31149,2005,4.44683959670257
31149,2006,4.14210279807681
31149,2007,5.12961492716358
31149,2008,4.98803557105098
31149,2009,4.12092165046078
31149,2010,4.37820954242194
31149,2011,4.0572112404581
31149,2012,4.6541981419578
31149,2013,3.88664367515422
31149,2014,3.04828898004971
31149,2015,3.38455265186414
31149,2016,2.41573835085952
31027,2000,6.82954019703112
31027,2001,6.57685173083556
31027,2002,6.15174588482147
31027,2003,6.99241437390361
31027,2004,6.56801200871811
31027,2005,7.67728864154015
31027,2006,6.14249007358094
31027,2007,7.87394987878161
31027,2008,5.89470308007873
31027,2009,6.57288068592642
31027,2010,7.96713370831032
31027,2011,7.19429914535787
31027,2012,6.9893321450972
31027,2013,6.61294813472788
31027,2014,6.31723699456754
31027,2015,5.95135248545305
31027,2016,4.83760971880186
31107,2000,6.19104850195391
31107,2001,5.75608839611521
31107,2002,5.45985575721034
31107,2003,5.79121958094579
31107,2004,5.57352254974637
31107,2005,6.43715645986832
31107,2006,5.29282581094736
31107,2007,7.18787327222384
31107,2008,5.43266089669721
31107,2009,5.68436030190029
31107,2010,6.82246934085718
31107,2011,6.13994848170245
31107,2012,6.02048804399713
31107,2013,5.38321128041572
31107,2014,5.13716039127421
31107,2015,5.11722545301286
31107,2016,3.72852376067491
31015,2000,5.40631744238733
31015,2001,5.18769618216545
31015,2002,4.87805480806984
31015,2003,5.01308062548815
31015,2004,4.6023312797292
31015,2005,5.2678694211227
31015,2006,4.4782911974015
31015,2007,6.20743964526257
31015,2008,5.00665612762198
31015,2009,4.73450158598404
31015,2010,5.5480665490307
31015,2011,4.81603876265327
31015,2012,5.46099186077575
31015,2013,4.59417409801774
31015,2014,3.8584166672032
31015,2015,4.1455991486813
31015,2016,2.86134514818352
31179,2000,6.88482596234149
31179,2001,6.54768431017418
31179,2002,6.4955692528108
31179,2003,7.19542846498563
31179,2004,6.47405635987087
31179,2005,7.55784997510664
31179,2006,6.15755705806417
31179,2007,7.99269718192182
31179,2008,5.8934236769646
31179,2009,6.61010114733587
31179,2010,8.07467279530128
31179,2011,7.32237191095393
31179,2012,6.99518284839663
31179,2013,6.87894519942196
31179,2014,6.40791468684746
31179,2015,6.07567151024448
31179,2016,5.06839233142274
31139,2000,7.25623487993516
31139,2001,6.60852960205918
31139,2002,6.41942468539109
31139,2003,6.83699845812839
31139,2004,6.4635689010219
31139,2005,7.41796108744282
31139,2006,5.56282176286317
31139,2007,7.40561397988227
31139,2008,5.53748068151756
31139,2009,6.06221959704849
31139,2010,7.3039334557622
31139,2011,6.49403578738055
31139,2012,6.41160730292189
31139,2013,5.93783477256883
31139,2014,5.54041587021176
31139,2015,5.4562864317749
31139,2016,4.32641364233303
31103,2000,5.05190204396925
31103,2001,4.84875015939159
31103,2002,4.36423750205237
31103,2003,4.48953975347535
31103,2004,4.32220409395619
31103,2005,4.36985724856755
31103,2006,4.18526518349645
31103,2007,4.99251216203086
31103,2008,4.98302297374576
31103,2009,4.10187500051395
31103,2010,4.37308270886831
31103,2011,4.04097424581917
31103,2012,4.97130151038063
31103,2013,4.00391992719031
31103,2014,3.26945206442481
31103,2015,3.46601409201446
31103,2016,2.48546431353762
31167,2000,7.10168060925316
31167,2001,6.67305433595665
31167,2002,6.84627928221892
31167,2003,7.52303672915434
31167,2004,6.51479652811236
31167,2005,7.58807220463311
31167,2006,6.21086587367777
31167,2007,7.83208450005552
31167,2008,6.00392168332553
31167,2009,6.72944455541973
31167,2010,8.35914078415754
31167,2011,7.82728388614013
31167,2012,7.3251159450455
31167,2013,7.46324224657435
31167,2014,6.81281398741916
31167,2015,6.12203846120058
31167,2016,5.42403911796424
31079,2000,7.17238675006113
31079,2001,6.09640700017293
31079,2002,5.99939361165605
31079,2003,6.61131102051195
31079,2004,5.8732442219007
31079,2005,6.46373254948823
31079,2006,5.61185315887652
31079,2007,6.57584653992519
31079,2008,6.2708268465766
31079,2009,5.81385309741151
31079,2010,6.3498205285659
31079,2011,5.84031255546113
31079,2012,6.6279028696616
31079,2013,5.85708434886236
31079,2014,5.04484362493422
31079,2015,4.94021503567442
31079,2016,4.18090228532763
31019,2000,7.24425243292654
31019,2001,5.80710630513167
31019,2002,5.71589952690284
31019,2003,6.27553581392986
31019,2004,5.24378080857601
31019,2005,5.81441687873971
31019,2006,4.96593756532828
31019,2007,6.13910168513258
31019,2008,5.89511637467165
31019,2009,5.31090453760536
31019,2010,5.84241663196279
31019,2011,5.45583744918052
31019,2012,6.43320331611419
31019,2013,5.15765200780026
31019,2014,4.56690950096242
31019,2015,4.50796933435192
31019,2016,3.73050276894411
31041,2000,5.59396100309066
31041,2001,5.05938134276087
31041,2002,4.87365288467351
31041,2003,4.98494182657701
31041,2004,4.53806018005691
31041,2005,4.80500950258089
31041,2006,4.29273121545307
31041,2007,5.26848021873766
31041,2008,5.24258921552511
31041,2009,4.45320785376471
31041,2010,4.80563721009586
31041,2011,4.54577917495254
31041,2012,5.58737449111266
31041,2013,4.14907189895539
31041,2014,3.54448004812367
31041,2015,3.54854722749825
31041,2016,2.87503506529915
31175,2000,6.14045386692364
31175,2001,5.32989434663025
31175,2002,5.17762044826483
31175,2003,5.67918098265506
31175,2004,4.85021218449263
31175,2005,5.239848844658
31175,2006,4.52101803077411
31175,2007,5.69109946371787
31175,2008,5.58010485786739
31175,2009,4.9102857578062
31175,2010,5.2406643499283
31175,2011,4.93739201239385
31175,2012,5.9651525232139
31175,2013,4.40579719524737
31175,2014,3.85941334379962
31175,2015,3.9360477241432
31175,2016,3.14200018328731
31163,2000,6.63941210777049
31163,2001,5.4895251298093
31163,2002,5.33521425999704
31163,2003,6.09226840661028
31163,2004,5.14309585513254
31163,2005,5.45358077552024
31163,2006,4.72555722658295
